ID;Company Name;Trade Name;Address Status;Address 1;Address 2;Postal Code;City;State/Province;Country;Company Registration Number;Company Registration Type Code;Country Phone Access Code;CEO Name;Business Category Code 1;Business Category Code 1 - Description;Founding Year;Yearly Revenue Local Currency;Yearly Revenue in U.S. Dollars;Employees On Site;Employees Total;Import/Export Code;Import/Export Code - Description;Business Legal Type;Business Legal Type - Description;Location Type - Description;Subsidiary Code - Description;Local Headquarter ID Number;Local Headquarter Company Name;Local Headquarter Street Address;Local Headquarter City;Local Headquarter State/Province;Local Headquarter Country Name;Local Headquarter Postal Code;National Headquarter ID Number;National Headquarter Company Name;National Headquarter Street Address;National Headquarter City Name;National Headquarter State/Province Name;National Headquarter Postal Code;Global Headquarter ID Number;Global Headquarter Company Name;Global Headquarter Street Address;Global Headquarter City Name;Global Headquarter State/Province;Global Headquarter Country Name;Global Headquarter Postal Code;Number of Companies in Group;Group Code;Group Linkage Code
325712631;Marionnaud Lafayette;MARIONNAUD;N;115 Rue Reaumur;;75002;Paris;Paris;France;3,48674E+13;00017;0033;Christian Salbaing;5999;Miscellaneous Retail Stores, Not Elsewhere Classified;1988;573582306;623467333;250;2000;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;354476060;MARIONNAUD PARFUMERIES;115 RUE REAUMUR;PARIS 2;ILE-DE-FRANCE;FRANCE;75002;263824041;MARIONNAUD HOLDINGS FRANCE;115 RUE REAUMUR;PARIS 2;ILE-DE-FRANCE;75002;458911197;CK Hutchison Holdings Limited;C/O: Maples Corporate Services Limited;GEORGE TOWN;GRAND CAYMAN;CAYMAN ISLANDS;KY11104;5159;29876035;9
262591583;Google Cloud France;;N;8 Rue de Londres;;75009;Paris;Paris;France;8,81722E+13;00017;0033;Paul Terence Manicle;5045;Computers and Computer Peripheral Equipment and Software;2020;597224474;620270769;250;250;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;529686684;GOOGLE CLOUD EMEA LIMITED;70 Sir John Rogerson's Quay;DUBLIN;CO DUBLIN;IRELAND;D02 R296;262591583;GOOGLE CLOUD FRANCE;8 RUE DE LONDRES;PARIS 9;ILE-DE-FRANCE;75009;215624347;Alphabet Inc.;1600 Amphitheatre Pkwy;MOUNTAIN VIEW;California;UNITED STATES OF AME;940431351;439;12013229;5
286381487;Cartier Joaillerie International SAS;;N;37 Rue Boissy D'Anglas;;75008;Paris;Paris;France;3,3443E+13;00017;0033;Pierre Rainero;3911;Jewelry, Precious Metal;1986;568310230;616938831;20;834;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;264759372;SOCIETE CARTIER;10 CITE DU RETIRO;PARIS 8;ILE-DE-FRANCE;FRANCE;75008;382494650;RICHEMONT HOLDING FRANCE;35 RUE BOISSY D'ANGLAS;PARIS;ILE-DE-FRANCE;75008;319147281;COMPAGNIE FINANCIERE RICHEMONT SA;Chemin de la Chênaie 50;BELLEVUE;GENÈVE;SWITZERLAND;1293;888;21599885;6
267504607;Financiere Pichet;;N;3 Rue Des Saussaies;;75008;Paris;Paris;France;5,01418E+13;00017;0033;Patrice Pichet;6719;Offices of Holding Companies, Not Elsewhere Classified;2007;565464000;614642970;3;9;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;267504607;FINANCIERE PICHET;3 RUE DES SAUSSAIES;PARIS;ILE-DE-FRANCE;FRANCE;75008;267504607;FINANCIERE PICHET;3 RUE DES SAUSSAIES;PARIS;ILE-DE-FRANCE;75008;267504607;FINANCIERE PICHET;3 RUE DES SAUSSAIES;PARIS;ILE-DE-FRANCE;FRANCE;75008;366;17528243;1
354488451;Vantiva Technologies;;N;10 Boulevard de Grenelle;;75015;Paris;Paris;France;3,90546E+13;00017;0033;Francois Allain;5063;Electrical Apparatus and Equipment Wiring Supplies, and Construction Materials;1993;556569469;604974872;474;474;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;286568707;GALLO 8;10 BOULEVARD DE GRENELLE;PARIS;ILE-DE-FRANCE;FRANCE;75015;325252044;VANTIVA;10 BOULEVARD DE GRENELLE;PARIS;ILE-DE-FRANCE;75015;325252044;VANTIVA;10 BOULEVARD DE GRENELLE;PARIS;ILE-DE-FRANCE;FRANCE;75015;214;6004342;3
354514859;Direction Des Services De La Navigation Aerienne;DSNA;N;50 Rue Henry Farman;;75015;Paris;Paris;France;1,20064E+13;00017;0033;Florian Guillermet;9611;Administration of General Economic Programs;1981;570983860;603820000;100;5000;G;Not available or none;50;;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;354514858;DIRECTION GENERALE DE L'AVIATION CIVILE;50 RUE HENRY FARMAN;PARIS;ILE-DE-FRANCE;FRANCE;75015;340717922;REPUBLIQUE FRANCAISE PRESIDENCE;55 RUE DU FAUBOURG SAINT HONORE;PARIS;ILE-DE-FRANCE;75008;340717922;REPUBLIQUE FRANCAISE PRESIDENCE;55 RUE DU FAUBOURG SAINT HONORE;PARIS;ILE-DE-FRANCE;FRANCE;75008;5322;13339486;5
264421421;The Boston Consulting Group Et Cie;BCG;N;75 Av de la Grande Armee;;75116;Paris;Paris;France;7,22056E+13;00017;0033;Olivier Scalabre;8742;Management Consulting Services;1982;555213764;603501260;1225;1225;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;286343962;THE BOSTON CONSULTING GROUP SAS;75 AV DE LA GRANDE ARMEE;PARIS 16;ILE-DE-FRANCE;FRANCE;75116;286343962;THE BOSTON CONSULTING GROUP SAS;75 AV DE LA GRANDE ARMEE;PARIS 16;ILE-DE-FRANCE;75116;202154650;The Boston Consulting Group, Inc.;200 Pier 4 Blvd Ste 1000;BOSTON;Massachusetts;UNITED STATES OF AME;022102655;174;4004175;5
286413501;France Manche;EUROTUNNEL - EUROTUNNELPLUS;N;37-39;37 Rue de la Bienfaisance;75008;Paris;Paris;France;3,33287E+13;00017;0033;Yann Leriche;4731;Arrangement of Transportation of Freight and Cargo;1985;553456000;601590622;1290;1290;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;260159860;EUROTUNNEL HOLDING;37-39;PARIS;ILE-DE-FRANCE;FRANCE;75008;266284614;GETLINK S.E.;37-39;PARIS;ILE-DE-FRANCE;75008;266284614;GETLINK S.E.;37-39;PARIS;ILE-DE-FRANCE;FRANCE;75008;52;10857877;3
454294018;Thom;;N;Histoire D Or la Boutique;55 Rue D Amsterdam;75008;Paris;Paris;France;3,79588E+13;00017;0033;Romain Marie Claude Robert Frédéric Peninque;5944;Jewelry Stores;1990;595510358;593582095;50;2569;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;257471023;THOM GROUP;55 RUE D AMSTERDAM;PARIS;PARIS;FRANCE;75008;263320255;GOLDSTORY;55 RUE D AMSTERDAM;PARIS;PARIS;75008;263320255;GOLDSTORY;55 RUE D AMSTERDAM;PARIS;PARIS;FRANCE;75008;954;11889379;3
258672231;Atelier De France;;N;12 Rue Du Parc Royal;;75003;Paris;Paris;France;7,94196E+13;00017;0033;;6719;Offices of Holding Companies, Not Elsewhere Classified;2013;537990000;584779528;10;15;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;258672231;ATELIER DE FRANCE;12 RUE DU PARC ROYAL;PARIS;ILE-DE-FRANCE;FRANCE;75003;258672231;ATELIER DE FRANCE;12 RUE DU PARC ROYAL;PARIS;ILE-DE-FRANCE;75003;258672231;ATELIER DE FRANCE;12 RUE DU PARC ROYAL;PARIS;ILE-DE-FRANCE;FRANCE;75003;60;22152726;1
263112163;Lapeyre;;N;3 Bd de Sebastopol;;75001;Paris;Paris;France;5,42021E+13;00017;0033;;5231;Paint, Glass, and Wallpaper Stores;1954;537916909;584700080;0;950;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;263135704;LAPEYRE HOLDING;3 BOULEVARD DE SEBASTOPOL;PARIS;ILE-DE-FRANCE;FRANCE;75001;263135704;LAPEYRE HOLDING;3 BOULEVARD DE SEBASTOPOL;PARIS;ILE-DE-FRANCE;75001;269367513;Mutares SE & Co. KGaA;Arnulfstr. 19;Munchen;Bayern;GERMANY;80335;1107;13278695;4
442349684;Sanofi;;N;46 Avenue de la Grande Armee;;75017;Paris;Paris;France;3,95031E+13;00017;0033;Frederic Oudea;6719;Offices of Holding Companies, Not Elsewhere Classified;1994;533000000;579355543;12;45;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;442349684;SANOFI;46 AVENUE DE LA GRANDE ARMEE;PARIS;ILE-DE-FRANCE;FRANCE;75017;442349684;SANOFI;46 AVENUE DE LA GRANDE ARMEE;PARIS;ILE-DE-FRANCE;75017;442349684;SANOFI;46 AVENUE DE LA GRANDE ARMEE;PARIS;ILE-DE-FRANCE;FRANCE;75017;606;32432937;1
261652252;Societe Pour Le Cofinancement Des Reseaux De Fibres Des Territoires SAS;SCOREFIT;N;1 Bd Haussmann;;75009;Paris;Paris;France;8,44517E+13;00017;;Laurent Tarrieu;4813;Telephone Communications, Except Radiotelephone;2018;524828254;570473092;5;5;G;Not available or none;3;Corporation;;Is a subsidiary;286389070;FINANCIERE DU MARCHE ST HONORE;1 BOULEVARD HAUSSMANN;PARIS;PARIS;FRANCE;75009;263952386;BNP PARIBAS;16 BOULEVARD DES ITALIENS;PARIS;ILE-DE-FRANCE;75009;263952386;BNP PARIBAS;16 BOULEVARD DES ITALIENS;PARIS;ILE-DE-FRANCE;FRANCE;75009;4985;8071502;3
320019156;Completel SAS;;N;Ipcenta;16 Rue Du General Alain de Boissieu;75015;Paris;Paris;France;4,183E+13;00017;0033;Mathieu Cocq;4813;Telephone Communications, Except Radiotelephone;1998;299682369;561000000;50;296;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;267411392;ALTICE B2B FRANCE SAS;16 RUE DU GENERAL ALAIN DE BOISSIEU;PARIS;PARIS;FRANCE;75015;258700172;ALTICE FRANCE;16 RUE DU GENERAL ALAIN DE BOISSIEU;PARIS;PARIS;75015;284860265;Next Luxembourg S.C.Sp;Rue Eugène Ruppert 5;LUXEMBOURG;;LUXEMBOURG;2453;1178;18466282;9
285953616;Apf France Handicap;APF;N;17 Boulevard Auguste Blanqui;;75013;Paris;Paris;France;7,75689E+13;00017;0033;Philippe Gentilhomme;8322;Individual and Family Social Services;1963;529726489;560190000;250;10000;G;Not available or none;100;;Headquarter/Parent (branches and/or subsidiaries report to it);;285953616;APF FRANCE HANDICAP;17 BOULEVARD AUGUSTE BLANQUI;PARIS;ILE-DE-FRANCE;FRANCE;75013;285953616;APF FRANCE HANDICAP;17 BOULEVARD AUGUSTE BLANQUI;PARIS;ILE-DE-FRANCE;75013;285953616;APF FRANCE HANDICAP;17 BOULEVARD AUGUSTE BLANQUI;PARIS;ILE-DE-FRANCE;FRANCE;75013;616;16260292;1
285955870;Croix Rouge Francaise;CRF;N;Site Croix Rouge;98 Rue Didot;75694;Paris;Paris;France;7,75672E+13;00017;0033;Marie-francoise Querne;8322;Individual and Family Social Services;1952;529726489;560190000;500;10000;G;Not available or none;100;;Headquarter/Parent (branches and/or subsidiaries report to it);;285955870;CROIX ROUGE FRANCAISE;SITE CROIX ROUGE;PARIS CEDEX 14;ILE-DE-FRANCE;FRANCE;75694;285955870;CROIX ROUGE FRANCAISE;SITE CROIX ROUGE;PARIS CEDEX 14;ILE-DE-FRANCE;75694;285955870;CROIX ROUGE FRANCAISE;SITE CROIX ROUGE;PARIS CEDEX 14;ILE-DE-FRANCE;FRANCE;75694;2015;3183708;1
354515429;Caisse Nationale De L'assurance Maladie;CNAM;N;26-50 Immeuble Frontalis;26 Av Du Professeur Andre Lemierre;75986;Paris;Paris;France;1,80035E+13;00017;0033;Gwladys Hure;8322;Individual and Family Social Services;1983;529726489;560190000;1000;10000;G;Not available or none;50;;Headquarter/Parent (branches and/or subsidiaries report to it);;354515429;CAISSE NATIONALE DE L'ASSURANCE MALADIE;26-50 IMMEUBLE FRONTALIS;PARIS CEDEX 20;ILE-DE-FRANCE;FRANCE;75986;354515429;CAISSE NATIONALE DE L'ASSURANCE MALADIE;26-50 IMMEUBLE FRONTALIS;PARIS CEDEX 20;ILE-DE-FRANCE;75986;354515429;CAISSE NATIONALE DE L'ASSURANCE MALADIE;26-50 IMMEUBLE FRONTALIS;PARIS CEDEX 20;ILE-DE-FRANCE;FRANCE;75986;239;7535192;1
266839276;Monyv;;N;12 Rue de la Chaussee D Antin;;75009;Paris;Paris;France;4,21595E+13;00017;0000;Robert Parfait;6719;Offices of Holding Companies, Not Elsewhere Classified;1998;493705000;558767913;4;0;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;266839276;MONYV;12 RUE DE LA CHAUSSEE D ANTIN;PARIS;PARIS;FRANCE;75009;266839276;MONYV;12 RUE DE LA CHAUSSEE D ANTIN;PARIS;PARIS;75009;266839276;MONYV;12 RUE DE LA CHAUSSEE D ANTIN;PARIS;PARIS;FRANCE;75009;2;8279131;1
261582583;Maurel & Prom Trading;;N;51 Rue D'Anjou;;75008;Paris;Paris;France;8,43581E+13;00017;0033;Olivier Cleret De Langavant;5172;Petroleum and Petroleum Products Wholesalers, Except Bulk Stations and Terminals;2018;512403146;556967360;6;6;G;Not available or none;3;Corporation;;Is a subsidiary;262912640;ETABLISSEMENTS MAUREL ET PROM;51 RUE D'ANJOU;PARIS;ILE-DE-FRANCE;FRANCE;75008;262912640;ETABLISSEMENTS MAUREL ET PROM;51 RUE D'ANJOU;PARIS;ILE-DE-FRANCE;75008;262912640;ETABLISSEMENTS MAUREL ET PROM;51 RUE D'ANJOU;PARIS;ILE-DE-FRANCE;FRANCE;75008;23;34466430;2
262920385;Trigano Vdl;SIR;N;Campus Trigano;100 Rue Petit;75019;Paris;Paris;France;4,58503E+13;00017;0033;Stephane Gigou;3711;Motor Vehicles and Passenger Car Bodies;1981;471077000;556432855;823;1200;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;264420267;TRIGANO;100 RUE PETIT;PARIS 19;ILE-DE-FRANCE;FRANCE;75019;264420267;TRIGANO;100 RUE PETIT;PARIS 19;ILE-DE-FRANCE;75019;264420267;TRIGANO;100 RUE PETIT;PARIS 19;ILE-DE-FRANCE;FRANCE;75019;262;7319093;2
257924742;Agrihub;;N;10 18;10 Place de Catalogne;75014;Paris;Paris;France;5,34687E+13;00017;0033;Jean-baptiste Regnard;5199;Nondurable Goods, Not Elsewhere Classified;2011;491285347;556029386;18;18;G;Not available or none;3;Corporation;;;;;;;;;;;;;;;;;;;;;;;0;;0
286570434;Freebox;FREEBANK - FREEBANQUE;N;16 Rue de la Ville L Eveque;;75008;Paris;Paris;France;4,33911E+13;00017;0033;Xavier Niel;5063;Electrical Apparatus and Equipment Wiring Supplies, and Construction Materials;2000;509544156;553859721;5;5;H;Exports;3;Corporation;;Is a subsidiary;325378159;ILIAD;16 RUE DE LA VILLE L'EVEQUE;PARIS;ILE-DE-FRANCE;FRANCE;75008;325378159;ILIAD;16 RUE DE LA VILLE L'EVEQUE;PARIS;ILE-DE-FRANCE;75008;325378159;ILIAD;16 RUE DE LA VILLE L'EVEQUE;PARIS;ILE-DE-FRANCE;FRANCE;75008;499;4574349;2
326974487;Mbd - Majorel Business Developpement;;N;21-23;21 Rue de Vienne;75008;Paris;Paris;France;4,28165E+13;00017;0033;Dominique Andre Bernard Decaestecker;8743;Public Relations Services;1999;506232744;550260312;0;12;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;261632044;ACR FRANCE;21-23;PARIS 8;ILE-DE-FRANCE;FRANCE;75008;261632044;TELEPERFORMANCE SE;DU NÂ° 21 AU 25;PARIS;ILE-DE-FRANCE;75008;284799560;TELEPERFORMANCE SE;DU NÂ° 21 AU 25;PARIS;ILE-DE-FRANCE;FRANCE;75008;386;26401308;3
263111854;Credit Industriel Et Commercial;CIC;N;6 Av de Provence;;75009;Paris;Paris;France;5,42016E+13;00017;0033;Daniel Baal;6021;National Commercial Banks;1954;518053764;547846000;500;2000;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;262682078;BANQUE FEDERATIVE DU CREDIT MUTUEL;4 RUE FREDERIC-GUILLAUME RAIFFEISEN;STRASBOURG;BAS RHIN;FRANCE;67000;263437667;CAISSE FEDERALE DE CREDIT MUTUEL SOCIETE A MISSION (APPLICATION LOI PACTE);null;STRASBOURG;BAS RHIN;67000;263437667;CAISSE FEDERALE DE CREDIT MUTUEL SOCIETE A MISSION (APPLICATION LOI PACTE);null;STRASBOURG;BAS RHIN;FRANCE;67000;3506;29173870;3
263181701;Bred Banque Populaire;B R E D;N;18 Quai de la Rapee;;75012;Paris;Paris;France;5,52092E+13;00017;0033;Isabelle Gratiant;6021;National Commercial Banks;1929;518053764;547846000;500;2000;G;Not available or none;100;;Headquarter/Parent (branches and/or subsidiaries report to it);;263181701;BPCE;7 PRO GERMAINE SABLON;PARIS 13;ILE-DE-FRANCE;FRANCE;75013;263181701;BPCE;7 PRO GERMAINE SABLON;PARIS 13;ILE-DE-FRANCE;75013;263181701;BPCE;7 PRO GERMAINE SABLON;PARIS 13;ILE-DE-FRANCE;FRANCE;75013;8952;14244529;1
264761746;Caisse Regionale De Credit Agricole Mutuel De Paris Et D'ile De France;;N;26 Quai de la Rapee;;75012;Paris;Paris;France;7,75666E+13;00017;0033;Guillaume Omer Bernard Vanthuyne;6021;National Commercial Banks;1969;518053764;547846000;2000;2000;G;Not available or none;100;;Headquarter/Parent (branches and/or subsidiaries report to it);;264761746;CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DE PARIS ET D'ILE DE FRANCE;26 QUAI DE LA RAPEE;PARIS;ILE-DE-FRANCE;FRANCE;75012;264761746;CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DE PARIS ET D'ILE DE FRANCE;26 QUAI DE LA RAPEE;PARIS;ILE-DE-FRANCE;75012;264761746;CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DE PARIS ET D'ILE DE FRANCE;26 QUAI DE LA RAPEE;PARIS;ILE-DE-FRANCE;FRANCE;75012;353;11371048;1
436261376;Caisse D'epargne Et De Prevoyance Ile-De-France;CEIDF;N;19 Rue Du Louvre;;75001;Paris;Paris;France;3,82901E+13;00017;0033;Didier Patault;6021;National Commercial Banks;1991;518053764;547846000;50;2000;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;436261376;BPCE;7 PRO GERMAINE SABLON;PARIS 13;ILE-DE-FRANCE;FRANCE;75013;436261376;BPCE;7 PRO GERMAINE SABLON;PARIS 13;ILE-DE-FRANCE;75013;436261376;BPCE;7 PRO GERMAINE SABLON;PARIS 13;ILE-DE-FRANCE;FRANCE;75013;8952;20629072;1
325707289;La Banque Postale;;N;115 Rue de Sevres;;75006;Paris;Paris;France;4,21101E+13;00017;0036;Philippe Wahl;6021;National Commercial Banks;1998;518053764;547846000;1000;2000;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;285960021;LA POSTE;DIRECTION GENERALE DE LA POSTE;PARIS;ILE-DE-FRANCE;FRANCE;75015;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;75012;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;FRANCE;75012;30919;21135453;4
266720213;Adoma;;N;33 Av Pierre Mendes France;;75013;Paris;Paris;France;7,88058E+13;00017;0033;Hugues Antoine Louis Besancenot;7021;Rooming and Boarding Houses;1957;502234700;545914554;200;2000;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;262970891;CDC HABITAT;33 AVENUE PIERRE MENDES FRANCE;PARIS;ILE-DE-FRANCE;FRANCE;75013;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;75012;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;FRANCE;75012;30919;21146100;4
267093251;Sefe Energy SAS;;N;68 Avenue Des Champs Elysees;;75008;Paris;Paris;France;4,91389E+13;00017;0033;Matthias Peter;4922;Natural Gas Transmission;2006;522241024;542393783;10;45;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;254812527;SEFE MARKETING & TRADING LIMITED;20 Triton Street;LONDON;LONDON;ENGLAND;NW1 3BF;267093251;SEFE ENERGY SAS;68 AVENUE DES CHAMPS ELYSEES;PARIS;PARIS;75008;273468323;Bundesrepublik Deutschland;Platz der Republik 1;Berlin;Berlin;GERMANY;11011;7618;850515;5
286016162;Groupe Idec;;N;37 Avenue Pierre Ier de Serbie;;75008;Paris;Paris;France;4,11137E+13;00017;0033;Patrice Daniel Lafargue;7389;Business Services, Not Elsewhere Classified;1997;489299000;531853823;20;93;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;264873616;ST HONORE FINANCES ET PARTICIPATIONS;37 AVENUE PIERRE 1ER DE SERBIE;PARIS;ILE-DE-FRANCE;FRANCE;75008;264873616;ST HONORE FINANCES ET PARTICIPATIONS;37 AVENUE PIERRE 1ER DE SERBIE;PARIS;ILE-DE-FRANCE;75008;264873616;ST HONORE FINANCES ET PARTICIPATIONS;37 AVENUE PIERRE 1ER DE SERBIE;PARIS;ILE-DE-FRANCE;FRANCE;75008;147;24463168;2
264016047;Lindt Et Sprungli;;N;112 Av Kleber;;75116;Paris;Paris;France;6,72024E+13;00017;0033;Jean-baptiste Jarry;2066;Chocolate and Cocoa Products;1967;371892490;517376832;1000;1000;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;319274006;Lindt & Sprungli (International) AG;Seestrasse 204;KILCHBERG;ZURICH;SWITZERLAND;8802;264016047;LINDT ET SPRUNGLI;112 AV KLEBER;PARIS 16;ILE-DE-FRANCE;75116;318653958;Chocoladefabriken Lindt & Sprungli AG;Seestrasse 204;KILCHBERG;ZURICH;SWITZERLAND;8802;379;21924679;3
263124150;Compagnie Parisienne De Chauffage Urbain;CPCU;N;185 Rue de Bercy;;75012;Paris;Paris;France;5,42097E+13;00017;0033;Yann Rolland;4961;Steam and Air-Conditioning Supply;1954;475969633;517365188;250;500;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;263175138;ENGIE ENERGIE SERVICES;FAUBOURG DE L ARCHE;COURBEVOIE;ILE-DE-FRANCE;FRANCE;92400;263125982;ENGIE;1 PLACE SAMUEL DE CHAMPLAIN;COURBEVOIE;ILE-DE-FRANCE;92400;263125982;ENGIE;1 PLACE SAMUEL DE CHAMPLAIN;COURBEVOIE;ILE-DE-FRANCE;FRANCE;92400;6433;24276615;3
263284245;1001 Vies Habitat;;N;31-35 Carre Suffren;31 Rue de la Federation;75015;Paris;Paris;France;5,72015E+13;00017;0033;Pierre-etienne Bisch;6519;Lessors of Real Property, Not Elsewhere Classified;1957;473512416;514694264;100;804;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;285944213;AXA FRANCE VIE;313 TERRASSE DE L'ARCHE;NANTERRE;ILE-DE-FRANCE;FRANCE;92000;263296470;AXA;DIRECTION JURIDIQUE CENTRALE;PARIS;ILE-DE-FRANCE;75008;263296470;AXA;DIRECTION JURIDIQUE CENTRALE;PARIS;ILE-DE-FRANCE;FRANCE;75008;2016;32786764;3
264538688;Canon France;CANON;N;14 Rue Emile Borel;;75017;Paris;Paris;France;7,38205E+13;00017;0033;Patrick Chapuis;7377;Computer Rental and Leasing;1973;468315357;509045212;500;1001;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;287558192;Canon Europa N.V.;Bovenkerkerweg 59;Amstelveen;NOORD-HOLLAND;NETHERLANDS;1185 XB;264538688;CANON FRANCE;14 RUE EMILE BOREL;PARIS 17;ILE-DE-FRANCE;75017;407053432;CANON INC.;3-30-2, SHIMOMARUKO;OTA-KU;TOKYO;JAPAN;1460092;1521;28443524;4
536075614;Macquarie Data Centres Sydney Infraco PTY LTD;;;L 15 2 Market St;;2000;Sydney;New South Wales;Australia;676544817;00323;;Aidan John Tudehope;7376;Computer Facilities Management Services;2024;745664768;507403996;24;24;;;3;Corporation;;;534247498;MACQUARIE DATA CENTRES SYDNEY HOLDCO PTY LTD;LEVEL 15 2 MARKET STREET;SYDNEY;NEW SOUTH WALES;AUSTRALIA;2000;534247498;SEMARK PTY LTD;'L35 01' 31 MARKET STREET;SYDNEY;NEW SOUTH WALES;2000;534247498;SEMARK PTY LTD;'L35 01' 31 MARKET STREET;SYDNEY;NEW SOUTH WALES;AUSTRALIA;2000;19;;
340462005;Setec Consultants;;N;Immeuble Central Seine-42 Au 52;42 Quai de la Rapee;75012;Paris;Paris;France;4,12737E+13;00017;0033;Michel Kahan;6722;Management Investment Offices, Open-End;1997;465653000;506151307;10;12;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;264242441;SETEC ORGANISATION;IMMEUBLE CENTRAL SEINE 42 AU 52;PARIS;PARIS;FRANCE;75012;264242441;SETEC ORGANISATION;IMMEUBLE CENTRAL SEINE 42 AU 52;PARIS;PARIS;75012;264242441;SETEC ORGANISATION;IMMEUBLE CENTRAL SEINE 42 AU 52;PARIS;PARIS;FRANCE;75012;60;33452634;2
263294106;Hermes International;;N;24 Rue Du Faubourg Saint Honore;;75008;Paris;Paris;France;5,72076E+13;00017;0033;Eric De Seynes;6719;Offices of Holding Companies, Not Elsewhere Classified;1957;479000000;497484131;20;500;G;Not available or none;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;257638794;H51;10 PLACE DES ETATS-UNIS;PARIS;PARIS;FRANCE;75016;257638794;H51;10 PLACE DES ETATS-UNIS;PARIS;PARIS;75016;257638794;H51;10 PLACE DES ETATS-UNIS;PARIS;PARIS;FRANCE;75016;384;6611055;2
263733352;Deezer;;N;24 Rue de Calais;;75009;Paris;Paris;France;8,9897E+13;00017;;Iris Knobloch;7379;Computer Related Services, Not Elsewhere Classified;2021;455714000;495347902;500;549;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;263733352;DEEZER;24 RUE DE CALAIS;PARIS;ILE-DE-FRANCE;FRANCE;75009;263733352;DEEZER;24 RUE DE CALAIS;PARIS;ILE-DE-FRANCE;75009;263733352;DEEZER;24 RUE DE CALAIS;PARIS;ILE-DE-FRANCE;FRANCE;75009;5;16114914;1
263386172;Pernod Ricard;;N;5 Cours Paul Ricard;;75008;Paris;Paris;France;5,82042E+13;00017;0033;Alexandre Bernard Cyrus Ricard;6719;Offices of Holding Companies, Not Elsewhere Classified;1958;457618000;494941324;687;687;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;263386172;PERNOD RICARD;5 COURS PAUL RICARD;PARIS;ILE-DE-FRANCE;FRANCE;75008;263386172;PERNOD RICARD;5 COURS PAUL RICARD;PARIS;ILE-DE-FRANCE;75008;263386172;PERNOD RICARD;5 COURS PAUL RICARD;PARIS;ILE-DE-FRANCE;FRANCE;75008;518;5590194;1
